time_s,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
2.012000000,-0.173304928,0.450164089,-1.971448826,3.209758083,1.489997195,-0.000255602
2.014000000,-0.172873411,0.449566552,-1.971433184,3.210288656,1.489948228,-0.000165110
2.016000000,-0.172444696,0.448973598,-1.971418510,3.210820567,1.489899626,-0.000107199
2.018000000,-0.172018783,0.448385120,-1.971404893,3.211355125,1.489851431,-0.000070141
2.020000000,-0.171595674,0.447801010,-1.971392395,3.211893028,1.489803590,-0.000046432
2.022000000,-0.171175376,0.447221159,-1.971381057,3.212434379,1.489756009,-0.000031270
2.024000000,-0.170757899,0.446645467,-1.971370898,3.212978748,1.489708603,-0.000021580
2.026000000,-0.170343257,0.446073843,-1.971361922,3.213525256,1.489661319,-0.000015395
2.028000000,-0.169931466,0.445506215,-1.971354122,3.214072688,1.489614144,-0.000011451
2.030000000,-0.169522543,0.444942530,-1.971347482,3.214619611,1.489567106,-0.000008937
2.032000000,-0.169116512,0.444382754,-1.971341983,3.215164493,1.489520259,-0.000007331
2.034000000,-0.168713396,0.443826879,-1.971337602,3.215705822,1.489473669,-0.000006298
2.036000000,-0.168313225,0.443274917,-1.971334316,3.216242204,1.489427399,-0.000005626
2.038000000,-0.167916028,0.442726898,-1.971332103,3.216772445,1.489381504,-0.000005183
2.040000000,-0.167521839,0.442182872,-1.971330940,3.217295606,1.489336021,-0.000004886
2.042000000,-0.167130682,0.441642900,-1.971330793,3.217811014,1.489290992,-0.000004683
2.044000000,-0.166742933,0.441106901,-1.971331566,3.218323539,1.489245738,-0.005432271
2.046000000,-0.166357518,0.440575673,-1.971333135,3.218817406,1.489201808,-0.003478167
2.048000000,-0.165974874,0.440047290,-1.971335088,3.219304858,1.489161376,-0.002227540
2.050000000,-0.165595141,0.439523246,-1.971337635,3.219784897,1.489119594,-0.001427140
2.052000000,-0.165218404,0.439003640,-1.971340709,3.220257436,1.489076744,-0.000914885
2.054000000,-0.164844552,0.438488160,-1.971344122,3.220723237,1.489034083,-0.000587042
2.056000000,-0.164473539,0.437976806,-1.971347723,3.221183137,1.488991972,-0.000377224
2.058000000,-0.164105359,0.437469647,-1.971351399,3.221637911,1.488950358,-0.000242942
2.060000000,-0.163740020,0.436966714,-1.971355042,3.222088309,1.488909169,-0.000157005
2.062000000,-0.163377528,0.436468026,-1.971358540,3.222535011,1.488868344,-0.000102009
2.064000000,-0.163017893,0.435973596,-1.971361781,3.222978582,1.488827820,-0.000066818
2.066000000,-0.162661128,0.435483434,-1.971364660,3.223419439,1.488787544,-0.000044304
2.068000000,-0.162307247,0.434997548,-1.971367073,3.223857839,1.488747492,-0.000029907
2.070000000,-0.161956267,0.434515942,-1.971368923,3.224293883,1.488707666,-0.000020707
2.072000000,-0.161608204,0.434038619,-1.971370121,3.224727526,1.488668087,-0.000014836
2.074000000,-0.161263077,0.433565584,-1.971370587,3.225158601,1.488628783,-0.000011093
2.076000000,-0.160920905,0.433096842,-1.971370252,3.225586841,1.488589782,-0.000008707
2.078000000,-0.160581709,0.432632402,-1.971369060,3.226011913,1.488551108,-0.000007182
2.080000000,-0.160245509,0.432172276,-1.971366965,3.226433451,1.488512776,-0.000006200
2.082000000,-0.159912330,0.431716481,-1.971363937,3.226851084,1.488474797,-0.000005561
2.084000000,-0.159582193,0.431265036,-1.971359959,3.227264462,1.488437178,-0.000005139
2.086000000,-0.159255123,0.430817966,-1.971355028,3.227673285,1.488399925,-0.000004855
2.088000000,-0.158931144,0.430375296,-1.971349154,3.228077314,1.488363043,-0.000004661
2.090000000,-0.158610692,0.429936948,-1.971342392,3.228481728,1.488325720,-0.005191541
2.092000000,-0.158292775,0.429503760,-1.971334734,3.228871427,1.488289291,-0.003324097
2.094000000,-0.157977806,0.429073858,-1.971325857,3.229257947,1.488256178,-0.002128933
2.096000000,-0.157665900,0.428648622,-1.971316071,3.229639883,1.488221878,-0.001364029
2.098000000,-0.157357126,0.428228099,-1.971305411,3.230016606,1.488186755,-0.000874492
2.100000000,-0.157051378,0.427811953,-1.971293813,3.230388229,1.488152001,-0.000561188
2.102000000,-0.156748614,0.427400158,-1.971281260,3.230754915,1.488117892,-0.000360675
2.104000000,-0.156448834,0.426992758,-1.971267783,3.231116798,1.488084303,-0.000232349
2.106000000,-0.156152046,0.426589769,-1.971253425,3.231474043,1.488051106,-0.000150223
2.108000000,-0.155858264,0.426191198,-1.971238230,3.231826850,1.488018219,-0.000097667
2.110000000,-0.155567503,0.425797053,-1.971222248,3.232175416,1.487985587,-0.000064037
2.112000000,-0.155279782,0.425407344,-1.971205534,3.232519922,1.487953186,-0.000042523
2.114000000,-0.154995122,0.425022080,-1.971188145,3.232860520,1.487921024,-0.000028767
2.116000000,-0.154713545,0.424641266,-1.971170144,3.233197325,1.487889131,-0.000019977
2.118000000,-0.154435074,0.424264907,-1.971151593,3.233530417,1.487857546,-0.000014369
2.120000000,-0.154159732,0.423893008,-1.971132558,3.233859836,1.487826298,-0.000010794
2.122000000,-0.153887544,0.423525573,-1.971113107,3.234185586,1.487795408,-0.000008515
2.124000000,-0.153618533,0.423162606,-1.971093308,3.234507642,1.487764884,-0.000007057
2.126000000,-0.153352724,0.422804110,-1.971073231,3.234825954,1.487734726,-0.000006119
2.128000000,-0.153090144,0.422450091,-1.971052948,3.235140459,1.487704927,-0.000005506
2.130000000,-0.152830815,0.422100553,-1.971032530,3.235451085,1.487675480,-0.000005101
2.132000000,-0.152574764,0.421755503,-1.971012051,3.235757759,1.487646379,-0.000004828
2.134000000,-0.152322015,0.421414948,-1.970991582,3.236060416,1.487617623,-0.000004641
2.136000000,-0.152072991,0.421078790,-1.970971230,3.236364199,1.487588432,-0.005000500
2.138000000,-0.151826772,0.420747839,-1.970951064,3.236654588,1.487559954,-0.003201828
2.140000000,-0.151583841,0.420420296,-1.970930869,3.236943032,1.487534534,-0.002050677
2.142000000,-0.151344290,0.420097537,-1.970910978,3.237228103,1.487507802,-0.001313943
2.144000000,-0.151108177,0.419779584,-1.970891441,3.237509026,1.487480270,-0.000842433
2.146000000,-0.150875383,0.419466072,-1.970872190,3.237785737,1.487453251,-0.000540668
2.148000000,-0.150645849,0.419156949,-1.970853195,3.238058199,1.487427065,-0.000347540
2.150000000,-0.150419559,0.418852240,-1.970834469,3.238326330,1.487401548,-0.000223940
2.152000000,-0.150196502,0.418551948,-1.970816024,3.238590085,1.487376504,-0.000144839
2.154000000,-0.149976674,0.418256067,-1.970797872,3.238849469,1.487351788,-0.000094219
2.156000000,-0.149760070,0.417964597,-1.970780021,3.239104519,1.487327300,-0.000061829
2.158000000,-0.149546691,0.417677541,-1.970762482,3.239355286,1.487302999,-0.000041109
2.160000000,-0.149336538,0.417394902,-1.970745260,3.239601838,1.487278900,-0.000027861
2.162000000,-0.149129614,0.417116687,-1.970728361,3.239844246,1.487255055,-0.000019397
2.164000000,-0.148925922,0.416842898,-1.970711792,3.240082581,1.487231529,-0.000013997
2.166000000,-0.148725467,0.416573540,-1.970695553,3.240316912,1.487208377,-0.000010556
2.168000000,-0.148528255,0.416308617,-1.970679648,3.240547299,1.487185638,-0.000008362
2.170000000,-0.148334292,0.416048134,-1.970664078,3.240773791,1.487163329,-0.000006958
2.172000000,-0.148143585,0.415792093,-1.970648842,3.240996425,1.487141453,-0.000006053
2.174000000,-0.147956142,0.415540500,-1.970633940,3.241215227,1.487120003,-0.000005462
2.176000000,-0.147771969,0.415293359,-1.970619371,3.241430212,1.487098969,-0.000005070
2.178000000,-0.147591074,0.415050672,-1.970605135,3.241641384,1.487078344,-0.000004806
2.180000000,-0.147413464,0.414812446,-1.970591232,3.241848742,1.487058128,-0.000004625
2.182000000,-0.147239534,0.414578578,-1.970577696,3.242057361,1.487037565,-0.004861144
2.184000000,-0.147068373,0.414349862,-1.970564521,3.242253052,1.487017737,-0.003112639
2.186000000,-0.146900448,0.414124532,-1.970551438,3.242447050,1.487001015,-0.001993595
2.188000000,-0.146735891,0.413903947,-1.970538768,3.242638122,1.486983014,-0.001277409
2.190000000,-0.146574772,0.413688174,-1.970526532,3.242825579,1.486964173,-0.000819050
2.192000000,-0.146416984,0.413476872,-1.970514625,3.243009311,1.486945847,-0.000525702
2.194000000,-0.146262472,0.413269981,-1.970502982,3.243189237,1.486928473,-0.000337960
2.196000000,-0.146111221,0.413067522,-1.970491577,3.243365220,1.486911968,-0.000217807
2.198000000,-0.145963223,0.412869497,-1.970480392,3.243537149,1.486896141,-0.000140913
2.200000000,-0.145818477,0.412675905,-1.970469411,3.243704951,1.486880812,-0.000091705
2.202000000,-0.145676982,0.412486746,-1.970458620,3.243868587,1.486865828,-0.000060220
2.204000000,-0.145538740,0.412302027,-1.970448008,3.244028039,1.486851098,-0.000040078
2.206000000,-0.145403756,0.412121755,-1.970437566,3.244183310,1.486836593,-0.000027201
2.208000000,-0.145272034,0.411945938,-1.970427287,3.244334423,1.486822340,-0.000018975
2.210000000,-0.145143581,0.411774585,-1.970417169,3.244481413,1.486808387,-0.000013727
2.212000000,-0.145018402,0.411607703,-1.970407207,3.244624326,1.486794788,-0.000010383
2.214000000,-0.144896506,0.411445300,-1.970397401,3.244763212,1.486781579,-0.000008251
2.216000000,-0.144777901,0.411287385,-1.970387752,3.244898124,1.486768779,-0.000006886
2.218000000,-0.144662595,0.411133964,-1.970378262,3.245029114,1.486756385,-0.000006006
2.220000000,-0.144550597,0.410985043,-1.970368935,3.245156229,1.486744380,-0.000005431
2.222000000,-0.144441916,0.410840630,-1.970359777,3.245279510,1.486732744,-0.000005048
2.224000000,-0.144336560,0.410700729,-1.970350793,3.245398991,1.486721453,-0.000004791
2.226000000,-0.144234540,0.410565345,-1.970341992,3.245514699,1.486710490,-0.000004614
2.228000000,-0.144136242,0.410434378,-1.970333419,3.245631670,1.486699100,-0.004775674
2.230000000,-0.144040770,0.410308613,-1.970325075,3.245735924,1.486688301,-0.003057937
2.232000000,-0.143948592,0.410186303,-1.970316706,3.245838565,1.486680472,-0.001958585
2.234000000,-0.143859831,0.410068788,-1.970308640,3.245938387,1.486671258,-0.001255001
2.236000000,-0.143774580,0.409956136,-1.970300930,3.246034778,1.486661039,-0.000804708
2.238000000,-0.143692755,0.409848033,-1.970293515,3.246127723,1.486651089,-0.000516522
2.240000000,-0.143614296,0.409744436,-1.970286349,3.246217122,1.486641885,-0.000332084
2.242000000,-0.143539180,0.409645354,-1.970279425,3.246302819,1.486633439,-0.000214046
2.244000000,-0.143467395,0.409550777,-1.970272743,3.246384681,1.486625636,-0.000138505
2.246000000,-0.143398932,0.409460697,-1.970266304,3.246462612,1.486618312,-0.000090164
2.248000000,-0.143333788,0.409375110,-1.970260112,3.246536538,1.486611305,-0.000059233
2.250000000,-0.143271963,0.409294018,-1.970254172,3.246606405,1.486604501,-0.000039447
2.252000000,-0.143213459,0.409217423,-1.970248493,3.246672183,1.486597860,-0.000026797
2.254000000,-0.143158278,0.409145327,-1.970243083,3.246733862,1.486591404,-0.000018716
2.256000000,-0.143106424,0.409077734,-1.970237951,3.246791451,1.486585189,-0.000013562
2.258000000,-0.143057904,0.409014648,-1.970233108,3.246844970,1.486579285,-0.000010277
2.260000000,-0.143012721,0.408956073,-1.970228562,3.246894455,1.486573751,-0.000008183
2.262000000,-0.142970885,0.408902012,-1.970224325,3.246939946,1.486568626,-0.000006842
2.264000000,-0.142932402,0.408852470,-1.970220405,3.246981488,1.486563929,-0.000005977
2.266000000,-0.142897279,0.408807447,-1.970216811,3.247019127,1.486559661,-0.000005411
2.268000000,-0.142865526,0.408766947,-1.970213553,3.247052908,1.486555814,-0.000005035
2.270000000,-0.142837149,0.408730972,-1.970210636,3.247082869,1.486552375,-0.000004781
2.272000000,-0.142813523,0.408699625,-1.970208316,3.247116745,1.486550134,-0.005929998
2.274000000,-0.142790797,0.408672917,-1.970205956,3.247134198,1.486545042,-0.003796718
2.276000000,-0.142772503,0.408650458,-1.970204024,3.247150098,1.486544413,-0.002431403
2.278000000,-0.142757486,0.408632107,-1.970202374,3.247163835,1.486544135,-0.001557604
2.280000000,-0.142746024,0.408618739,-1.970201221,3.247174336,1.486542398,-0.000998373
2.282000000,-0.142738071,0.408610030,-1.970200518,3.247181405,1.486540507,-0.000640466
2.284000000,-0.142733572,0.408605816,-1.970200208,3.247185071,1.486539317,-0.000411407
2.286000000,-0.142732498,0.408606114,-1.970200254,3.247185201,1.486538991,-0.000264811
2.288000000,-0.142734244,0.408610596,-1.970199956,3.247179423,1.486540515,-0.000170993
2.290000000,-0.142738075,0.408617899,-1.970198700,3.247165105,1.486544947,-0.000110954
2.292000000,-0.142743477,0.408626856,-1.970196130,3.247141810,1.486552236,-0.000072535
2.294000000,-0.142750033,0.408636833,-1.970191983,3.247110423,1.486561028,-0.000047956
2.296000000,-0.142757448,0.408647468,-1.970186156,3.247072661,1.486569488,-0.000032238
2.298000000,-0.142765505,0.408658505,-1.970178655,3.247030822,1.486576266,-0.000022192
2.300000000,-0.142774035,0.408669756,-1.970169542,3.246987513,1.486580804,-0.000015780
2.302000000,-0.142782904,0.408681075,-1.970158923,3.246945371,1.486583217,-0.000011693
2.304000000,-0.142792005,0.408692348,-1.970146927,3.246906822,1.486584031,-0.000009088
2.306000000,-0.142801257,0.408703474,-1.970133702,3.246873896,1.486583922,-0.000007426
2.308000000,-0.142810599,0.408714357,-1.970119403,3.246848107,1.486583489,-0.000006358
2.310000000,-0.142819982,0.408724906,-1.970104185,3.246830379,1.486583134,-0.000005664
2.312000000,-0.142829372,0.408735034,-1.970088206,3.246821037,1.486583029,-0.000005207
2.314000000,-0.142838741,0.408744659,-1.970071617,3.246819837,1.486583158,-0.000004900
2.316000000,-0.142848068,0.408753711,-1.970054572,3.246826035,1.486583399,-0.000004690
2.318000000,-0.142857714,0.408762024,-1.970037254,3.246843486,1.486582870,-0.004745358
2.320000000,-0.142866765,0.408770333,-1.970019801,3.246856840,1.486582446,-0.003038536
2.322000000,-0.142875667,0.408776869,-1.970002095,3.246875561,1.486584457,-0.001946169
2.324000000,-0.142884524,0.408782954,-1.969984598,3.246896835,1.486584578,-0.001247056
2.326000000,-0.142893410,0.408788662,-1.969967494,3.246918505,1.486583242,-0.000799625
2.328000000,-0.142902238,0.408793706,-1.969950855,3.246939198,1.486581795,-0.000513270
2.330000000,-0.142910968,0.408798090,-1.969934787,3.246957763,1.486580738,-0.000330004
2.332000000,-0.142919590,0.408801897,-1.969919424,3.246973260,1.486580105,-0.000212716
2.334000000,-0.142928105,0.408805192,-1.969904901,3.246985060,1.486579833,-0.000137656
2.336000000,-0.142936510,0.408808039,-1.969891338,3.246992866,1.486579827,-0.000089622
2.338000000,-0.142944806,0.408810501,-1.969878843,3.246996682,1.486579976,-0.000058888
2.340000000,-0.142952994,0.408812647,-1.969867513,3.246996774,1.486580181,-0.000039228
2.342000000,-0.142961073,0.408814536,-1.969857426,3.246993621,1.486580384,-0.000026659
2.344000000,-0.142969042,0.408816224,-1.969848645,3.246987856,1.486580563,-0.000018631
2.346000000,-0.142976899,0.408817755,-1.969841213,3.246980210,1.486580725,-0.000013510
2.348000000,-0.142984641,0.408819164,-1.969835151,3.246971447,1.486580888,-0.000010246
2.350000000,-0.142992264,0.408820477,-1.969830465,3.246962311,1.486581068,-0.000008165
2.352000000,-0.142999764,0.408821709,-1.969827139,3.246953477,1.486581272,-0.000006833
2.354000000,-0.143007136,0.408822865,-1.969825139,3.246945516,1.486581495,-0.000005974
2.356000000,-0.143014376,0.408823945,-1.969824416,3.246938870,1.486581723,-0.000005411
2.358000000,-0.143021478,0.408824941,-1.969824908,3.246933834,1.486581938,-0.000005037
2.360000000,-0.143028437,0.408825843,-1.969826537,3.246930557,1.486582122,-0.000004784
2.362000000,-0.143036615,0.408826740,-1.969829465,3.246936746,1.486583057,-0.005930512
2.364000000,-0.143042148,0.408827626,-1.969832958,3.246931932,1.486580693,-0.003797050
2.366000000,-0.143048560,0.408828100,-1.969837379,3.246930749,1.486582340,-0.002431617
2.368000000,-0.143054682,0.408828010,-1.969842476,3.246932288,1.486583880,-0.001557744
2.370000000,-0.143060784,0.408828222,-1.969848359,3.246935143,1.486583505,-0.000998465
2.372000000,-0.143066812,0.408828412,-1.969854874,3.246938769,1.486582519,-0.000640528
2.374000000,-0.143072703,0.408828415,-1.969861863,3.246942864,1.486581778,-0.000411449
2.376000000,-0.143078441,0.408828257,-1.969869211,3.246947062,1.486581414,-0.000264841
2.378000000,-0.143084025,0.408827966,-1.969876830,3.246951012,1.486581345,-0.000171014
2.380000000,-0.143089458,0.408827550,-1.969884633,3.246954440,1.486581466,-0.000110969
2.382000000,-0.143094742,0.408827023,-1.969892536,3.246957156,1.486581670,-0.000072546
2.384000000,-0.143099880,0.408826401,-1.969900462,3.246959048,1.486581861,-0.000047964
2.386000000,-0.143104879,0.408825703,-1.969908340,3.246960072,1.486581978,-0.000032244
2.388000000,-0.143109741,0.408824950,-1.969916103,3.246960256,1.486582008,-0.000022197
2.390000000,-0.143114474,0.408824159,-1.969923693,3.246959682,1.486581967,-0.000015784
2.392000000,-0.143119080,0.408823350,-1.969931053,3.246958476,1.486581888,-0.000011695
2.394000000,-0.143123566,0.408822539,-1.969938134,3.246956795,1.486581805,-0.000009090
2.396000000,-0.143127937,0.408821739,-1.969944890,3.246954810,1.486581742,-0.000007426
2.398000000,-0.143132196,0.408820961,-1.969951282,3.246952694,1.486581710,-0.000006357
2.400000000,-0.143136350,0.408820214,-1.969957272,3.246950610,1.486581708,-0.000005663
2.402000000,-0.143140402,0.408819506,-1.969962831,3.246948701,1.486581727,-0.000005205
2.404000000,-0.143144358,0.408818839,-1.969967931,3.246947083,1.486581752,-0.000004899
2.406000000,-0.143148221,0.408818216,-1.969972551,3.246945837,1.486581772,-0.000004690
2.408000000,-0.143152373,0.408817531,-1.969976710,3.246950009,1.486581040,-0.004745284
2.410000000,-0.143155917,0.408817564,-1.969980385,3.246945688,1.486580559,-0.003038490
2.412000000,-0.143159315,0.408816567,-1.969983303,3.246943907,1.486582718,-0.001946141
2.414000000,-0.143162683,0.408815868,-1.969985776,3.246943428,1.486583184,-0.001247039
2.416000000,-0.143166106,0.408815528,-1.969987844,3.246943581,1.486582333,-0.000799615
2.418000000,-0.143169504,0.408815231,-1.969989441,3.246944297,1.486581433,-0.000513264
2.420000000,-0.143172843,0.408814936,-1.969990542,3.246945487,1.486580904,-0.000330002
2.422000000,-0.143176120,0.408814669,-1.969991160,3.246946980,1.486580719,-0.000212716
2.424000000,-0.143179336,0.408814434,-1.969991315,3.246948614,1.486580773,-0.000137656
2.426000000,-0.143182493,0.408814226,-1.969991031,3.246950253,1.486580957,-0.000089623
2.428000000,-0.143185593,0.408814042,-1.969990334,3.246951788,1.486581162,-0.000058889
2.430000000,-0.143188639,0.408813884,-1.969989253,3.246953130,1.486581309,-0.000039229
2.432000000,-0.143191635,0.408813753,-1.969987821,3.246954217,1.486581360,-0.000026660
2.434000000,-0.143194581,0.408813651,-1.969986073,3.246955011,1.486581320,-0.000018631
2.436000000,-0.143197481,0.408813580,-1.969984045,3.246955500,1.486581219,-0.000013510
2.438000000,-0.143200337,0.408813543,-1.969981774,3.246955694,1.486581095,-0.000010246
2.440000000,-0.143203150,0.408813541,-1.969979297,3.246955622,1.486580980,-0.000008165
2.442000000,-0.143205922,0.408813574,-1.969976652,3.246955325,1.486580894,-0.000006833
2.444000000,-0.143208655,0.408813642,-1.969973876,3.246954855,1.486580846,-0.000005973
2.446000000,-0.143211351,0.408813746,-1.969971003,3.246954270,1.486580832,-0.000005411
2.448000000,-0.143214010,0.408813883,-1.969968069,3.246953626,1.486580842,-0.000005037
2.450000000,-0.143216634,0.408814051,-1.969965106,3.246952977,1.486580862,-0.000004784
2.452000000,-0.143220589,0.408814351,-1.969962390,3.246960067,1.486581679,-0.005930531
2.454000000,-0.143222016,0.408814786,-1.969959308,3.246954579,1.486579245,-0.003797062
2.456000000,-0.143224441,0.408814962,-1.969956349,3.246951386,1.486580861,-0.002431625
2.458000000,-0.143226700,0.408814735,-1.969953384,3.246949883,1.486582410,-0.001557749
2.460000000,-0.143229062,0.408814973,-1.969950646,3.246949001,1.486582073,-0.000998469
2.462000000,-0.143231474,0.408815345,-1.969948102,3.246948542,1.486581148,-0.000640530
2.464000000,-0.143233872,0.408815685,-1.969945708,3.246948529,1.486580482,-0.000411450
2.466000000,-0.143236238,0.408816006,-1.969943461,3.246948888,1.486580200,-0.000264841
2.468000000,-0.143238568,0.408816320,-1.969941374,3.246949502,1.486580211,-0.000171014
2.470000000,-0.143240861,0.408816622,-1.969939457,3.246950272,1.486580407,-0.000110969
2.472000000,-0.143243116,0.408816905,-1.969937717,3.246951115,1.486580673,-0.000072546
2.474000000,-0.143245332,0.408817165,-1.969936158,3.246951954,1.486580913,-0.000047964
2.476000000,-0.143247509,0.408817401,-1.969934785,3.246952726,1.486581064,-0.000032243
2.478000000,-0.143249646,0.408817613,-1.969933599,3.246953380,1.486581114,-0.000022197
2.480000000,-0.143251743,0.408817801,-1.969932601,3.246953882,1.486581079,-0.000015783
2.482000000,-0.143253801,0.408817967,-1.969931792,3.246954212,1.486580998,-0.000011695
2.484000000,-0.143255818,0.408818112,-1.969931168,3.246954363,1.486580905,-0.000009089
2.486000000,-0.143257796,0.408818238,-1.969930727,3.246954343,1.486580829,-0.000007426
2.488000000,-0.143259734,0.408818346,-1.969930464,3.246954170,1.486580784,-0.000006357
